anonuser,mealplanid,Item.Name,Item.Cost,Vendor,days,hrs,mins,country,gender,major,yeargroup
1083,15 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Wednesday,18,16,Ghana,Female,BA,2018
1083,15 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Wednesday,18,16,Ghana,Female,BA,2018
1083,15 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Wednesday,18,16,Ghana,Female,BA,2018
1109,MCF Account,H-WAAKYE/OMLET,5,Mannies Catering LTD,Wednesday,18,15,Ghana,Male,BA,2017
1109,MCF Account,WATER SMALL,1,Mannies Catering LTD,Wednesday,18,15,Ghana,Male,BA,2017
1056,MCF Account,Classic: Jollof Rice,5.2,Akorno Catering LTD,Wednesday,18,15,Ghana,Male,BA,2018
1057,15 GHC Limit Account,Big Bottle Water,2.2,Akorno Catering LTD,Wednesday,18,14,Ghana,Male,CS,2017
1011,MCF Account,PACK,0.5,Mannies Catering LTD,Wednesday,18,14,Ghana,Male,BA,2017
1011,MCF Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Wednesday,18,14,Ghana,Male,BA,2017
1011,MCF Account,COKE 0.5 PET,3,Mannies Catering LTD,Wednesday,18,14,Ghana,Male,BA,2017
1036,MCF Account,CERES GLASS BOTTLE,5,Mannies Catering LTD,Wednesday,18,13,Ghana,Female,BA,2017
1036,MCF Account,PLAIN RICE & CHICKEN,7,Mannies Catering LTD,Wednesday,18,13,Ghana,Female,BA,2017
1036,MCF Account,PACK,0.5,Mannies Catering LTD,Wednesday,18,13,Ghana,Female,BA,2017
1132,MCF Account,Minerals,2,Akorno Catering LTD,Wednesday,18,13,Kenya,Female,CS,2018
1060,20 GHC Limit Account,FRIED RICE & CHICKEN,7,Mannies Catering LTD,Wednesday,18,12,Ghana,Male,BA,2018
1041,MCF Account,Minerals,2,Akorno Catering LTD,Wednesday,18,12,Kenya,Male,CS,2018
1041,MCF Account,Deluxe:Jollof Rice,6.9,Akorno Catering LTD,Wednesday,18,12,Kenya,Male,CS,2018
1156,15 GHC Limit Account,H-WAAKYE/OMLET,5,Mannies Catering LTD,Wednesday,18,12,Ghana,Female,BA,2018
1156,15 GHC Limit Account,SAUSAGE,0.7,Mannies Catering LTD,Wednesday,18,12,Ghana,Female,BA,2018
1156,15 GHC Limit Account,SAUSAGE,0.7,Mannies Catering LTD,Wednesday,18,12,Ghana,Female,BA,2018
1156,15 GHC Limit Account,CERES GLASS BOTTLE,5,Mannies Catering LTD,Wednesday,18,12,Ghana,Female,BA,2018
1125,15 GHC Limit Account,WAAKYE & CHICKEN,7,Mannies Catering LTD,Wednesday,18,11,Ghana,Male,CS,2018
1125,15 GHC Limit Account,PACK,0.5,Mannies Catering LTD,Wednesday,18,11,Ghana,Male,CS,2018
1096,MCF Account,FRENCH FRIES& CHK,7,Mannies Catering LTD,Wednesday,18,10,Kenya,Female,Unkn,2018
1096,MCF Account,PACK,0.5,Mannies Catering LTD,Wednesday,18,10,Kenya,Female,Unkn,2018
1096,MCF Account,WATER SMALL,1,Mannies Catering LTD,Wednesday,18,10,Kenya,Female,Unkn,2018
1096,MCF Account,WATER SMALL,1,Mannies Catering LTD,Wednesday,18,10,Kenya,Female,Unkn,2018
1054,MCF Account,PLAIN RICE &OMELET,7,Mannies Catering LTD,Wednesday,18,9,Zimbabwe,Female,CS,2018
1054,MCF Account,BREAD ONLY,1,Mannies Catering LTD,Wednesday,18,9,Zimbabwe,Female,CS,2018
1054,MCF Account,BREAD ONLY,1,Mannies Catering LTD,Wednesday,18,9,Zimbabwe,Female,CS,2018
1054,MCF Account,SAUSAGE,0.7,Mannies Catering LTD,Wednesday,18,9,Zimbabwe,Female,CS,2018
1054,MCF Account,SAUSAGE,0.7,Mannies Catering LTD,Wednesday,18,9,Zimbabwe,Female,CS,2018
1073,MCF Account,COCKTAIL,3,Mannies Catering LTD,Wednesday,18,6,Kenya,Female,CS,2018
1073,MCF Account,WATER SMALL,1,Mannies Catering LTD,Wednesday,18,6,Kenya,Female,CS,2018
1073,MCF Account,BREAD ONLY,1,Mannies Catering LTD,Wednesday,18,6,Kenya,Female,CS,2018
1073,MCF Account,BREAD ONLY,1,Mannies Catering LTD,Wednesday,18,6,Kenya,Female,CS,2018
1073,MCF Account,BREAD ONLY,1,Mannies Catering LTD,Wednesday,18,6,Kenya,Female,CS,2018
1055,MCF Account,H-WAAKYE/OMLET,5,Mannies Catering LTD,Wednesday,18,5,Cameroun,Male,CS,2018
1055,MCF Account,COCKTAIL,3,Mannies Catering LTD,Wednesday,18,5,Cameroun,Male,CS,2018
1165,MCF Account,Deluxe: Fufu ,6.9,Akorno Catering LTD,Wednesday,18,4,Ghana,Male,CS,2018
1165,MCF Account,Big Bottle Water,2.2,Akorno Catering LTD,Wednesday,18,4,Ghana,Male,CS,2018
1059,MCF Account,FRENCH FRIES& CHK,7,Mannies Catering LTD,Wednesday,18,4,Gambia,Male,Unkn,2018
1059,MCF Account,WATER SMALL,1,Mannies Catering LTD,Wednesday,18,4,Gambia,Male,Unkn,2018
1112,23 GHC Limit Account,classic ga kenkey&chicken,3.8,Akorno Catering LTD,Wednesday,18,3,Ghana,Female,BA,2017
1112,23 GHC Limit Account,Chicken Only,2.8,Akorno Catering LTD,Wednesday,18,3,Ghana,Female,BA,2017
1112,23 GHC Limit Account, MP TAKEOUT PACK,0.55,Akorno Catering LTD,Wednesday,18,3,Ghana,Female,BA,2017
1112,23 GHC Limit Account,Minerals,2,Akorno Catering LTD,Wednesday,18,3,Ghana,Female,BA,2017
1146,MCF Account,MP FANYOGURT,1.1,Akorno Catering LTD,Wednesday,18,1,Kenya,Female,Unkn,2018
1112,23 GHC Limit Account,Deluxe:Fried Rice,6.9,Akorno Catering LTD,Wednesday,18,0,Ghana,Female,BA,2017
1112,23 GHC Limit Account,Minerals,2,Akorno Catering LTD,Wednesday,18,0,Ghana,Female,BA,2017
1150,20 GHC Limit Account,PLAIN RICE& BEEF SAUCE,9,Mannies Catering LTD,Wednesday,18,0,Ghana,Male,CS,2018
1150,20 GHC Limit Account,EXTRA CHICKEN ,2.5,Mannies Catering LTD,Wednesday,18,0,Ghana,Male,CS,2018
1150,20 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Wednesday,18,0,Ghana,Male,CS,2018
1150,20 GHC Limit Account,COKE 0.5 PET,3,Mannies Catering LTD,Wednesday,18,0,Ghana,Male,CS,2018
1146,MCF Account,Meat Pie,2,Akorno Catering LTD,Wednesday,17,54,Kenya,Female,Unkn,2018
1146,MCF Account,Classic:Stir fry spaghetti,5.2,Akorno Catering LTD,Wednesday,17,53,Kenya,Female,Unkn,2018
1010,MCF Account,Deluxe: Fufu ,6.9,Akorno Catering LTD,Wednesday,17,51,Ghana,Male,BA,2018
1106,MCF Account,Ice Cappucino,4.5,Akorno Catering LTD,Wednesday,17,50,Kenya,Female,Unkn,2018
1048,23 GHC Limit Account,Small Bottle Water,1,Akorno Catering LTD,Wednesday,17,44,Ghana,Male,Unkn,2018
1140,MCF Account,Small Bottle Water,1,Akorno Catering LTD,Wednesday,17,35,Kenya,Female,CS,2018
1152,MCF Account,YAM CHIPS & CHK,7,Mannies Catering LTD,Wednesday,17,35,Zimbabwe,Female,CS,2018
1152,MCF Account,PACK,0.5,Mannies Catering LTD,Wednesday,17,35,Zimbabwe,Female,CS,2018
1152,MCF Account,H-WAAKYE/OMLET,5,Mannies Catering LTD,Wednesday,17,35,Zimbabwe,Female,CS,2018
1152,MCF Account,PACK,0.5,Mannies Catering LTD,Wednesday,17,35,Zimbabwe,Female,CS,2018
1152,MCF Account,PLANTAIN,1,Mannies Catering LTD,Wednesday,17,35,Zimbabwe,Female,CS,2018
1152,MCF Account,PLANTAIN,1,Mannies Catering LTD,Wednesday,17,35,Zimbabwe,Female,CS,2018
1130,20 GHC Limit Account,Small Bottle Water,1,Akorno Catering LTD,Wednesday,17,34,Ghana,Female,BA,2017
1074,MCF Account,Deluxe:FriedRice,6.9,Akorno Catering LTD,Wednesday,17,32,Ghana,Male,BA,2017
1074,MCF Account, MP TAKEOUT PACK,0.55,Akorno Catering LTD,Wednesday,17,32,Ghana,Male,BA,2017
1108,23 GHC Limit Account,Deluxe:PlainRice Beef,6.9,Akorno Catering LTD,Wednesday,17,19,Ghana,Male,Unkn,2017
1108,23 GHC Limit Account,Big Bottle Water,2.2,Akorno Catering LTD,Wednesday,17,19,Ghana,Male,Unkn,2017
1108,23 GHC Limit Account,Fried Plantain,0.5,Akorno Catering LTD,Wednesday,17,19,Ghana,Male,Unkn,2017
1108,23 GHC Limit Account,Fried Plantain,0.5,Akorno Catering LTD,Wednesday,17,19,Ghana,Male,Unkn,2017
1108,23 GHC Limit Account,Minerals,2,Akorno Catering LTD,Wednesday,17,19,Ghana,Male,Unkn,2017
1120,20 GHC Limit Account,Minerals,2,Akorno Catering LTD,Wednesday,17,19,Ghana,Female,MIS,2017
1029,17 GHC Limit Account,Spring Roll,1.5,Akorno Catering LTD,Wednesday,17,18,Nigeria,Female,BA,2017
1074,MCF Account,CHOCOLATE POCKET,1.5,Akorno Catering LTD,Wednesday,17,17,Ghana,Male,BA,2017
1074,MCF Account,CHOCOLATE POCKET,1.5,Akorno Catering LTD,Wednesday,17,17,Ghana,Male,BA,2017
1074,MCF Account,Minerals,2,Akorno Catering LTD,Wednesday,17,15,Ghana,Male,BA,2017
1122,15 GHC Limit Account,COKE 0.5 PET,3,Mannies Catering LTD,Wednesday,17,15,Ghana,Female,BA,2017
1122,15 GHC Limit Account,COKE 0.5 PET,3,Mannies Catering LTD,Wednesday,17,15,Ghana,Female,BA,2017
1016,MCF Account,H-WAAKYE/OMLET,5,Mannies Catering LTD,Wednesday,17,14,Zimbabwe,Female,MIS,2017
1016,MCF Account,H-WAAKYE/OMLET,5,Mannies Catering LTD,Wednesday,17,14,Zimbabwe,Female,MIS,2017
1016,MCF Account,PACK,0.5,Mannies Catering LTD,Wednesday,17,14,Zimbabwe,Female,MIS,2017
1016,MCF Account,WATER SMALL,1,Mannies Catering LTD,Wednesday,17,14,Zimbabwe,Female,MIS,2017
1016,MCF Account,WAAHYE & B.EGG,7,Mannies Catering LTD,Wednesday,17,14,Zimbabwe,Female,MIS,2017
1016,MCF Account,PACK,0.5,Mannies Catering LTD,Wednesday,17,14,Zimbabwe,Female,MIS,2017
1016,MCF Account,PACK,0.5,Mannies Catering LTD,Wednesday,17,14,Zimbabwe,Female,MIS,2017
1147,20 GHC Limit Account,Deluxe Elaborate Gari Fotor,6.9,Akorno Catering LTD,Wednesday,17,13,Ghana,Female,BA,2017
1147,20 GHC Limit Account,Ice Cappucino,4.5,Akorno Catering LTD,Wednesday,17,13,Ghana,Female,BA,2017
1147,20 GHC Limit Account,CHEESE POCKET,2,Akorno Catering LTD,Wednesday,17,13,Ghana,Female,BA,2017
1049,MCF Account,Classic; Beans Stew,5.2,Akorno Catering LTD,Wednesday,17,9,Ghana,Female,BA,2017
1049,MCF Account, MP TAKEOUT PACK,0.55,Akorno Catering LTD,Wednesday,17,9,Ghana,Female,BA,2017
1130,20 GHC Limit Account,Classic Ga Kenkey Fish,3.8,Akorno Catering LTD,Wednesday,17,8,Ghana,Female,BA,2017
1130,20 GHC Limit Account,MP FANDANGO,2.75,Akorno Catering LTD,Wednesday,17,8,Ghana,Female,BA,2017
1130,20 GHC Limit Account,Small Bottle Water,1,Akorno Catering LTD,Wednesday,17,8,Ghana,Female,BA,2017
1114,MCF Account,Big Bottle Water,2.2,Akorno Catering LTD,Wednesday,17,8,Ghana,Male,MIS,2017
1120,20 GHC Limit Account,Banku and Tilapia,6.9,Akorno Catering LTD,Wednesday,17,5,Ghana,Female,MIS,2017
1120,20 GHC Limit Account,Minerals,2,Akorno Catering LTD,Wednesday,17,5,Ghana,Female,MIS,2017
1120,20 GHC Limit Account,Banku and Tilapia,6.9,Akorno Catering LTD,Wednesday,17,4,Ghana,Female,MIS,2017
1120,20 GHC Limit Account,Minerals,2,Akorno Catering LTD,Wednesday,17,4,Ghana,Female,MIS,2017
1120,20 GHC Limit Account,DRY LOAF SLICE,2,Akorno Catering LTD,Wednesday,17,4,Ghana,Female,MIS,2017
1155,MCF Account,WAAHYE & B.EGG,7,Mannies Catering LTD,Wednesday,17,1,Nigeria,Male,CS,2018
1155,MCF Account,COKE GLASS,1.8,Mannies Catering LTD,Wednesday,17,1,Nigeria,Male,CS,2018
1088,20 GHC Limit Account,H-WAAKYE/OMLET,5,Mannies Catering LTD,Wednesday,17,0,Ghana,Male,BA,2018
1051,MCF Account,MP FANYOGURT,1.1,Akorno Catering LTD,Wednesday,17,0,Ghana,Male,BA,2017
1090,20 GHC Limit Account, DOUGHNUT,1.5,Mannies Catering LTD,Wednesday,17,0,Ghana,Male,MIS,2018
1090,20 GHC Limit Account, DOUGHNUT,1.5,Mannies Catering LTD,Wednesday,17,0,Ghana,Male,MIS,2018
1090,20 GHC Limit Account, DOUGHNUT,1.5,Mannies Catering LTD,Wednesday,17,0,Ghana,Male,MIS,2018
1090,20 GHC Limit Account, DOUGHNUT,1.5,Mannies Catering LTD,Wednesday,17,0,Ghana,Male,MIS,2018
1053,MCF Account,Deluxe:Beans Stew(red red),6.9,Akorno Catering LTD,Wednesday,16,59,Ghana,Male,CS,2017
1098,15 GHC Limit Account,COKE 1.5 PET,6,Mannies Catering LTD,Wednesday,16,58,Ghana,Male,BA,2018
1080,15 GHC Limit Account,MP FANDANGO,2.75,Akorno Catering LTD,Wednesday,16,56,Switzerland,Male,BA,2017
1080,15 GHC Limit Account,MP FANDANGO,2.75,Akorno Catering LTD,Wednesday,16,56,Switzerland,Male,BA,2017
1145,17 GHC Limit Account,PLAIN RICE & CHICKEN,7,Mannies Catering LTD,Wednesday,16,55,Ghana,Male,CS,2017
1006,17 GHC Limit Account,H.SWEET POTATO/CHICKEN,5,Mannies Catering LTD,Wednesday,16,51,Nigeria,Male,CS,2017
1006,17 GHC Limit Account,PACK,0.5,Mannies Catering LTD,Wednesday,16,51,Nigeria,Male,CS,2017
1147,20 GHC Limit Account,Deluxe Elaborate Gari Fotor,6.9,Akorno Catering LTD,Wednesday,16,49,Ghana,Female,BA,2017
1147,20 GHC Limit Account,Fried Plantain,0.5,Akorno Catering LTD,Wednesday,16,49,Ghana,Female,BA,2017
1147,20 GHC Limit Account,Fried Plantain,0.5,Akorno Catering LTD,Wednesday,16,49,Ghana,Female,BA,2017
1147,20 GHC Limit Account,Fried Plantain,0.5,Akorno Catering LTD,Wednesday,16,49,Ghana,Female,BA,2017
1147,20 GHC Limit Account,Ice Cappucino,4.5,Akorno Catering LTD,Wednesday,16,49,Ghana,Female,BA,2017
1081,20 GHC Limit Account,Banku and Tilapia,6.9,Akorno Catering LTD,Wednesday,16,43,USA,Female,Unkn,2018
1081,20 GHC Limit Account,Small Bottle Water,1,Akorno Catering LTD,Wednesday,16,43,USA,Female,Unkn,2018
1153,MCF Account,Deluxe: Fufu ,6.9,Akorno Catering LTD,Wednesday,16,35,Ghana,Female,MIS,2017
1022,MCF Account,Small Bottle Water,1,Akorno Catering LTD,Wednesday,16,34,Rwanda,Female,Unkn,2018
1022,MCF Account,Small Bottle Water,1,Akorno Catering LTD,Wednesday,16,34,Rwanda,Female,Unkn,2018
1071,MCF Account,Small Bottle Water,1,Akorno Catering LTD,Wednesday,16,30,Ghana,Female,BA,2017
1071,MCF Account,Classic:Plain Rice,5.2,Akorno Catering LTD,Wednesday,16,30,Ghana,Female,BA,2017
1071,MCF Account,DRY LOAF SLICE,2,Akorno Catering LTD,Wednesday,16,30,Ghana,Female,BA,2017
1071,MCF Account,Just Pineapple,2.5,Akorno Catering LTD,Wednesday,16,30,Ghana,Female,BA,2017
1163,MCF Account, MP TAKEOUT PACK,0.55,Akorno Catering LTD,Wednesday,16,30,Ghana,Male,CS,2017
1163,MCF Account,Deluxe:Jollof Rice,6.9,Akorno Catering LTD,Wednesday,16,30,Ghana,Male,CS,2017
1014,MCF Account,Banku and Tilapia,6.9,Akorno Catering LTD,Wednesday,16,18,Ghana,Female,BA,2018
1014,MCF Account, MP TAKEOUT PACK,0.55,Akorno Catering LTD,Wednesday,16,18,Ghana,Female,BA,2018
1014,MCF Account,Small Bottle Water,1,Akorno Catering LTD,Wednesday,16,18,Ghana,Female,BA,2018
1051,MCF Account,Fried Plantain,0.5,Akorno Catering LTD,Wednesday,16,18,Ghana,Male,BA,2017
1051,MCF Account,Fried Plantain,0.5,Akorno Catering LTD,Wednesday,16,18,Ghana,Male,BA,2017
1051,MCF Account,Fried Plantain,0.5,Akorno Catering LTD,Wednesday,16,18,Ghana,Male,BA,2017
1051,MCF Account,Ice Cappucino,4.5,Akorno Catering LTD,Wednesday,16,16,Ghana,Male,BA,2017
1051,MCF Account,Banku and Tilapia,6.9,Akorno Catering LTD,Wednesday,16,16,Ghana,Male,BA,2017
1075,MCF Account,classic ga kenkey&chicken,3.8,Akorno Catering LTD,Wednesday,16,10,Ghana,Male,BA,2017
1160,20 GHC Limit Account,Deluxe:Chips & Chicken,6.9,Akorno Catering LTD,Wednesday,16,8,Ghana,Female,BA,2017
1160,20 GHC Limit Account, MP TAKEOUT PACK,0.55,Akorno Catering LTD,Wednesday,16,8,Ghana,Female,BA,2017
1009,MCF Account,Small Bottle Water,1,Akorno Catering LTD,Wednesday,16,8,Ghana,Female,BA,2017
1102,MCF Account,WAAHYE & B.EGG,7,Mannies Catering LTD,Wednesday,16,2,Zimbabwe,Male,BA,2018
1102,MCF Account,COKE 0.5 PET,3,Mannies Catering LTD,Wednesday,16,2,Zimbabwe,Male,BA,2018
1117,MCF Account,COKE GLASS,1.8,Mannies Catering LTD,Wednesday,16,1,Ghana,Male,CS,2018
1117,MCF Account,FRIED RICE & CHICKEN,7,Mannies Catering LTD,Wednesday,16,1,Ghana,Male,CS,2018
1117,MCF Account,PACK,0.5,Mannies Catering LTD,Wednesday,16,1,Ghana,Male,CS,2018
1136,23 GHC Limit Account,PLAIN RICE& BEEF SAUCE,9,Mannies Catering LTD,Wednesday,16,0,Ghana,Male,Unkn,2018
1136,23 GHC Limit Account,EXTRA CHICKEN ,2.5,Mannies Catering LTD,Wednesday,16,0,Ghana,Male,Unkn,2018
1136,23 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Wednesday,16,0,Ghana,Male,Unkn,2018
1003,23 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Wednesday,16,0,Nigeria,Female,BA,2018
1003,23 GHC Limit Account,WAAKYE & CHICKEN,7,Mannies Catering LTD,Wednesday,16,0,Nigeria,Female,BA,2018
1003,23 GHC Limit Account,PLANTAIN,1,Mannies Catering LTD,Wednesday,16,0,Nigeria,Female,BA,2018
1003,23 GHC Limit Account,PLANTAIN,1,Mannies Catering LTD,Wednesday,16,0,Nigeria,Female,BA,2018
1003,23 GHC Limit Account,PACK,0.5,Mannies Catering LTD,Wednesday,16,0,Nigeria,Female,BA,2018
1159,MCF Account,WAAKYE & CHICKEN,7,Mannies Catering LTD,Wednesday,15,59,Ghana,Male,BA,2017
1159,MCF Account,YAM CHIPS & CHK,7,Mannies Catering LTD,Wednesday,15,59,Ghana,Male,BA,2017
1031,MCF Account,H-WAAKYE/OMLET,5,Mannies Catering LTD,Wednesday,15,55,Ghana,Female,BA,2018
1031,MCF Account,PACK,0.5,Mannies Catering LTD,Wednesday,15,55,Ghana,Female,BA,2018
1031,MCF Account,SAUSAGE,0.7,Mannies Catering LTD,Wednesday,15,55,Ghana,Female,BA,2018
1031,MCF Account,SAUSAGE,0.7,Mannies Catering LTD,Wednesday,15,55,Ghana,Female,BA,2018
1031,MCF Account,WATER SMALL,1,Mannies Catering LTD,Wednesday,15,55,Ghana,Female,BA,2018
1116,MCF Account,Deluxe: Fufu ,6.9,Akorno Catering LTD,Wednesday,15,53,Ghana,Male,CS,2018
1116,MCF Account,Minerals,2,Akorno Catering LTD,Wednesday,15,53,Ghana,Male,CS,2018
1032,20 GHC Limit Account,H-WAAKYE/OMLET,5,Mannies Catering LTD,Wednesday,15,52,Nigeria,Female,BA,2018
1032,20 GHC Limit Account,PACK,0.5,Mannies Catering LTD,Wednesday,15,52,Nigeria,Female,BA,2018
1032,20 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Wednesday,15,52,Nigeria,Female,BA,2018
1077,15 GHC Limit Account,H-WAAKYE/OMLET,5,Mannies Catering LTD,Wednesday,15,52,Ghana,Female,CS,2018
1021,15 GHC Limit Account,WAAHYE & B.EGG,7,Mannies Catering LTD,Wednesday,15,51,Ghana,Female,Unkn,2018
1021,15 GHC Limit Account,PACK,0.5,Mannies Catering LTD,Wednesday,15,51,Ghana,Female,Unkn,2018
1021,15 GHC Limit Account,COKE 0.5 PET,3,Mannies Catering LTD,Wednesday,15,51,Ghana,Female,Unkn,2018
1021,15 GHC Limit Account,SAUSAGE,0.7,Mannies Catering LTD,Wednesday,15,51,Ghana,Female,Unkn,2018
1021,15 GHC Limit Account,SAUSAGE,0.7,Mannies Catering LTD,Wednesday,15,51,Ghana,Female,Unkn,2018
1021,15 GHC Limit Account,SAUSAGE,0.7,Mannies Catering LTD,Wednesday,15,51,Ghana,Female,Unkn,2018
1033,MCF Account,Deluxe:Fried Rice,6.9,Akorno Catering LTD,Wednesday,15,50,Lesotho,Female,BA,2017
1033,MCF Account,Classic:Plain Rice,5.2,Akorno Catering LTD,Wednesday,15,50,Lesotho,Female,BA,2017
1052,15 GHC Limit Account,H/MANNIES SP.,7,Mannies Catering LTD,Wednesday,15,50,Ghana,Female,BA,2018
1052,15 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Wednesday,15,50,Ghana,Female,BA,2018
1052,15 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Wednesday,15,50,Ghana,Female,BA,2018
1162,MCF Account,CHOCOLATE CROISSANT,5.5,Akorno Catering LTD,Wednesday,15,49,Kenya,Male,Unkn,2018
1165,MCF Account,MP FANDANGO,2.75,Akorno Catering LTD,Wednesday,15,46,Ghana,Male,CS,2018
1034,15 GHC Limit Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Wednesday,15,46,Ghana,Male,BA,2018
1034,15 GHC Limit Account,PLANTAIN,1,Mannies Catering LTD,Wednesday,15,46,Ghana,Male,BA,2018
1034,15 GHC Limit Account,PLANTAIN,1,Mannies Catering LTD,Wednesday,15,46,Ghana,Male,BA,2018
1048,23 GHC Limit Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Wednesday,15,45,Ghana,Male,Unkn,2018
1048,23 GHC Limit Account,SAUSAGE,0.7,Mannies Catering LTD,Wednesday,15,45,Ghana,Male,Unkn,2018
1048,23 GHC Limit Account,SAUSAGE,0.7,Mannies Catering LTD,Wednesday,15,45,Ghana,Male,Unkn,2018
1048,23 GHC Limit Account,CERES GLASS BOTTLE,5,Mannies Catering LTD,Wednesday,15,45,Ghana,Male,Unkn,2018
1048,23 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Wednesday,15,45,Ghana,Male,Unkn,2018
1030,20 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Wednesday,15,44,Ghana,Female,BA,2018
1030,20 GHC Limit Account,PLAIN RICE& BEEF SAUCE,9,Mannies Catering LTD,Wednesday,15,43,Ghana,Female,BA,2018
1009,MCF Account,Classic: Jollof Rice,5.2,Akorno Catering LTD,Wednesday,15,42,Ghana,Female,BA,2017
1009,MCF Account,Fried Plantain,0.5,Akorno Catering LTD,Wednesday,15,42,Ghana,Female,BA,2017
1009,MCF Account,Fried Plantain,0.5,Akorno Catering LTD,Wednesday,15,42,Ghana,Female,BA,2017
1009,MCF Account,Small Bottle Water,1,Akorno Catering LTD,Wednesday,15,42,Ghana,Female,BA,2017
1128,MCF Account,Small Bottle Water,1,Akorno Catering LTD,Wednesday,15,37,Ghana,Female,BA,2018
1133,MCF Account,Ice Cappucino,4.5,Akorno Catering LTD,Wednesday,15,37,Kenya,Female,Unkn,2018
1065,MCF Account,H_FR/H_RICE/CHICKIEN,8,Mannies Catering LTD,Wednesday,15,30,Rwanda,Male,CS,2018
1065,MCF Account,COKE GLASS,1.8,Mannies Catering LTD,Wednesday,15,30,Rwanda,Male,CS,2018
1056,MCF Account,Big Bottle Water,2.2,Akorno Catering LTD,Wednesday,15,28,Ghana,Male,BA,2018
1056,MCF Account,Gogurt,2.8,Akorno Catering LTD,Wednesday,15,28,Ghana,Male,BA,2018
1068,15 GHC Limit Account,Small Bottle Water,1,Akorno Catering LTD,Wednesday,15,28,Nigeria,Male,Unkn,2018
1068,15 GHC Limit Account,Gogurt,2.8,Akorno Catering LTD,Wednesday,15,28,Nigeria,Male,Unkn,2018
1068,15 GHC Limit Account,Gogurt,2.8,Akorno Catering LTD,Wednesday,15,28,Nigeria,Male,Unkn,2018
1107,15 GHC Limit Account,Classic:Stir fry spaghetti,5.2,Akorno Catering LTD,Wednesday,15,24,Ghana,Male,BA,2017
1107,15 GHC Limit Account,Fried Plantain,0.5,Akorno Catering LTD,Wednesday,15,24,Ghana,Male,BA,2017
1107,15 GHC Limit Account,Fried Plantain,0.5,Akorno Catering LTD,Wednesday,15,24,Ghana,Male,BA,2017
1099,15 GHC Limit Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Wednesday,15,15,Ghana,Female,CS,2018
1099,15 GHC Limit Account,PLANTAIN,1,Mannies Catering LTD,Wednesday,15,15,Ghana,Female,CS,2018
1099,15 GHC Limit Account,SAUSAGE,0.7,Mannies Catering LTD,Wednesday,15,15,Ghana,Female,CS,2018
1099,15 GHC Limit Account,PACK,0.5,Mannies Catering LTD,Wednesday,15,15,Ghana,Female,CS,2018
1140,MCF Account,FRENCH FRIES& CHK,7,Mannies Catering LTD,Wednesday,15,14,Kenya,Female,CS,2018
1140,MCF Account,PACK,0.5,Mannies Catering LTD,Wednesday,15,14,Kenya,Female,CS,2018
1115,MCF Account,Deluxe:FriedRice,6.9,Akorno Catering LTD,Wednesday,15,14,Uganda,Male,CS,2018
1115,MCF Account,Apricot Drink,1.5,Akorno Catering LTD,Wednesday,15,14,Uganda,Male,CS,2018
1038,15 GHC Limit Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Wednesday,15,13,Ghana,Female,MIS,2018
1038,15 GHC Limit Account,PACK,0.5,Mannies Catering LTD,Wednesday,15,13,Ghana,Female,MIS,2018
1057,15 GHC Limit Account,CINNAMON ROLL,4.5,Akorno Catering LTD,Wednesday,15,10,Ghana,Male,CS,2017
1057,15 GHC Limit Account,Ice Cappucino,4.5,Akorno Catering LTD,Wednesday,15,10,Ghana,Male,CS,2017
1164,20 GHC Limit Account,Ring Doughnut,2,Akorno Catering LTD,Wednesday,15,9,Ghana,Male,BA,2017
1164,20 GHC Limit Account,MP FANICE,0.99,Akorno Catering LTD,Wednesday,15,9,Ghana,Male,BA,2017
1164,20 GHC Limit Account,Small Bottle Water,1,Akorno Catering LTD,Wednesday,15,9,Ghana,Male,BA,2017
1164,20 GHC Limit Account,Small Bottle Water,1,Akorno Catering LTD,Wednesday,15,9,Ghana,Male,BA,2017
1057,15 GHC Limit Account,CINNAMON ROLL,4.5,Akorno Catering LTD,Wednesday,15,9,Ghana,Male,CS,2017
1057,15 GHC Limit Account,MP CAPPUCCINO (L),4.5,Akorno Catering LTD,Wednesday,15,9,Ghana,Male,CS,2017
1013,MCF Account,Banku and Tilapia,6.9,Akorno Catering LTD,Wednesday,15,7,Ghana,Male,BA,2017
1013,MCF Account,Big Bottle Water,2.2,Akorno Catering LTD,Wednesday,15,7,Ghana,Male,BA,2017
1138,20 GHC Limit Account,Small Bottle Water,1,Akorno Catering LTD,Wednesday,15,7,Ghana,Male,MIS,2018
